Serial Number: 1642-0005
Battery Status: 90.9 %
Description: 39-78
Product Code: EI-HS-D-32-L
Index	Elapsed  Time	Date	Time	Air Temp ( XC)	Humidity (%RH)
12538	 20:53:42	2024/2/7	 W   11:04:42	21.9	61.5
12539	 20:53:48	2024/2/7	 W   11:04:48	21.9	61.3
12540	 20:53:54	2024/2/7	 W   11:04:54	21.9	61.2
12541	 20:54:00	2024/2/7	 W   11:05:00	21.9	61.3
12542	 20:54:06	2024/2/7	 W   11:05:06	21.9	61.4
12543	 20:54:12	2024/2/7	 W   11:05:12	21.9	61.5
12544	 20:54:18	2024/2/7	 W   11:05:18	21.9	61.5
12545	 20:54:24	2024/2/7	 W   11:05:24	21.9	61.5
12546	 20:54:30	2024/2/7	 W   11:05:30	21.9	61.6
12547	 20:54:36	2024/2/7	 W   11:05:36	21.9	61.7
12548	 20:54:42	2024/2/7	 W   11:05:42	21.9	61.7
12549	 20:54:48	2024/2/7	 W   11:05:48	21.9	61.7
12550	 20:54:54	2024/2/7	 W   11:05:54	21.9	61.8
12551	 20:55:00	2024/2/7	 W   11:06:00	21.9	61.8
12552	 20:55:06	2024/2/7	 W   11:06:06	21.9	61.8
12553	 20:55:12	2024/2/7	 W   11:06:12	21.9	61.8
12554	 20:55:18	2024/2/7	 W   11:06:18	21.9	61.9
12555	 20:55:24	2024/2/7	 W   11:06:24	21.9	62.0
12556	 20:55:30	2024/2/7	 W   11:06:30	21.9	62.0
12557	 20:55:36	2024/2/7	 W   11:06:36	21.9	62.0
12558	 20:55:42	2024/2/7	 W   11:06:42	21.9	62.0
12559	 20:55:48	2024/2/7	 W   11:06:48	21.9	62.0
12560	 20:55:54	2024/2/7	 W   11:06:54	21.9	62.0
12561	 20:56:00	2024/2/7	 W   11:07:00	21.9	62.0
12562	 20:56:06	2024/2/7	 W   11:07:06	21.9	62.0
12563	 20:56:12	2024/2/7	 W   11:07:12	21.9	62.1
12564	 20:56:18	2024/2/7	 W   11:07:18	21.9	62.2
12565	 20:56:24	2024/2/7	 W   11:07:24	21.9	62.2
12566	 20:56:30	2024/2/7	 W   11:07:30	21.9	62.3
12567	 20:56:36	2024/2/7	 W   11:07:36	21.9	62.3
12568	 20:56:42	2024/2/7	 W   11:07:42	21.9	62.3
12569	 20:56:48	2024/2/7	 W   11:07:48	21.9	62.4
12570	 20:56:54	2024/2/7	 W   11:07:54	21.9	62.4
12571	 20:57:00	2024/2/7	 W   11:08:00	21.9	62.4
12572	 20:57:06	2024/2/7	 W   11:08:06	21.9	62.4
12573	 20:57:12	2024/2/7	 W   11:08:12	21.9	62.4
12574	 20:57:18	2024/2/7	 W   11:08:18	21.9	62.4
12575	 20:57:24	2024/2/7	 W   11:08:24	21.9	62.5
12576	 20:57:30	2024/2/7	 W   11:08:30	21.9	62.5
12577	 20:57:36	2024/2/7	 W   11:08:36	21.9	62.5
12578	 20:57:42	2024/2/7	 W   11:08:42	21.9	62.6
12579	 20:57:48	2024/2/7	 W   11:08:48	21.9	62.7
12580	 20:57:54	2024/2/7	 W   11:08:54	21.9	62.7
12581	 20:58:00	2024/2/7	 W   11:09:00	21.9	62.7
12582	 20:58:06	2024/2/7	 W   11:09:06	21.9	62.7
12583	 20:58:12	2024/2/7	 W   11:09:12	21.9	62.8
12584	 20:58:18	2024/2/7	 W   11:09:18	21.9	62.9
12585	 20:58:24	2024/2/7	 W   11:09:24	21.9	62.9
12586	 20:58:30	2024/2/7	 W   11:09:30	21.9	62.9
12587	 20:58:36	2024/2/7	 W   11:09:36	21.9	63.0
12588	 20:58:42	2024/2/7	 W   11:09:42	21.9	63.0
12589	 20:58:48	2024/2/7	 W   11:09:48	21.9	63.1
12590	 20:58:54	2024/2/7	 W   11:09:54	21.9	63.1
12591	 20:59:00	2024/2/7	 W   11:10:00	21.9	63.1
12592	 20:59:06	2024/2/7	 W   11:10:06	21.9	63.1
12593	 20:59:12	2024/2/7	 W   11:10:12	21.9	63.1
12594	 20:59:18	2024/2/7	 W   11:10:18	21.9	63.1
12595	 20:59:24	2024/2/7	 W   11:10:24	21.9	63.1
12596	 20:59:30	2024/2/7	 W   11:10:30	21.9	63.1
12597	 20:59:36	2024/2/7	 W   11:10:36	21.9	63.1
12598	 20:59:42	2024/2/7	 W   11:10:42	21.9	63.2
12599	 20:59:48	2024/2/7	 W   11:10:48	21.9	63.2
12600	 20:59:54	2024/2/7	 W   11:10:54	21.9	63.2
12601	 21:00:00	2024/2/7	 W   11:11:00	21.9	63.2
12602	 21:00:06	2024/2/7	 W   11:11:06	21.9	63.2
12603	 21:00:12	2024/2/7	 W   11:11:12	21.9	63.2
12604	 21:00:18	2024/2/7	 W   11:11:18	21.9	63.2
12605	 21:00:24	2024/2/7	 W   11:11:24	21.9	63.3
12606	 21:00:30	2024/2/7	 W   11:11:30	21.9	63.3
12607	 21:00:36	2024/2/7	 W   11:11:36	21.9	63.3
12608	 21:00:42	2024/2/7	 W   11:11:42	21.9	63.2
12609	 21:00:48	2024/2/7	 W   11:11:48	21.9	63.2
12610	 21:00:54	2024/2/7	 W   11:11:54	21.9	63.2
12611	 21:01:00	2024/2/7	 W   11:12:00	21.9	63.2
12612	 21:01:06	2024/2/7	 W   11:12:06	21.9	63.2
12613	 21:01:12	2024/2/7	 W   11:12:12	21.9	63.2
12614	 21:01:18	2024/2/7	 W   11:12:18	21.9	63.2
12615	 21:01:24	2024/2/7	 W   11:12:24	21.9	63.2
12616	 21:01:30	2024/2/7	 W   11:12:30	21.9	63.2
12617	 21:01:36	2024/2/7	 W   11:12:36	21.9	63.2
12618	 21:01:42	2024/2/7	 W   11:12:42	21.9	63.1
12619	 21:01:48	2024/2/7	 W   11:12:48	21.9	63.1
12620	 21:01:54	2024/2/7	 W   11:12:54	21.9	63.1
12621	 21:02:00	2024/2/7	 W   11:13:00	21.9	63.1
12622	 21:02:06	2024/2/7	 W   11:13:06	21.9	63.1
12623	 21:02:12	2024/2/7	 W   11:13:12	21.9	63.1
12624	 21:02:18	2024/2/7	 W   11:13:18	21.9	63.1
12625	 21:02:24	2024/2/7	 W   11:13:24	21.9	63.0
12626	 21:02:30	2024/2/7	 W   11:13:30	21.9	63.0
12627	 21:02:36	2024/2/7	 W   11:13:36	21.9	63.0
12628	 21:02:42	2024/2/7	 W   11:13:42	21.9	63.0
12629	 21:02:48	2024/2/7	 W   11:13:48	21.9	63.0
12630	 21:02:54	2024/2/7	 W   11:13:54	21.9	63.1
12631	 21:03:00	2024/2/7	 W   11:14:00	21.9	63.1
12632	 21:03:06	2024/2/7	 W   11:14:06	21.9	63.1
12633	 21:03:12	2024/2/7	 W   11:14:12	21.9	63.1
12634	 21:03:18	2024/2/7	 W   11:14:18	21.9	63.1
12635	 21:03:24	2024/2/7	 W   11:14:24	21.9	63.0
12636	 21:03:30	2024/2/7	 W   11:14:30	21.9	63.0
12637	 21:03:36	2024/2/7	 W   11:14:36	21.9	63.0
12638	 21:03:42	2024/2/7	 W   11:14:42	21.9	63.0
12639	 21:03:48	2024/2/7	 W   11:14:48	21.9	63.0
12640	 21:03:54	2024/2/7	 W   11:14:54	21.9	63.0
12641	 21:04:00	2024/2/7	 W   11:15:00	21.9	63.0
12642	 21:04:06	2024/2/7	 W   11:15:06	21.9	63.0
12643	 21:04:12	2024/2/7	 W   11:15:12	21.9	63.0
12644	 21:04:18	2024/2/7	 W   11:15:18	21.9	63.0
12645	 21:04:24	2024/2/7	 W   11:15:24	21.9	63.0
12646	 21:04:30	2024/2/7	 W   11:15:30	21.9	63.0
12647	 21:04:36	2024/2/7	 W   11:15:36	21.9	63.0
12648	 21:04:42	2024/2/7	 W   11:15:42	21.9	63.0
12649	 21:04:48	2024/2/7	 W   11:15:48	21.9	63.0
12650	 21:04:54	2024/2/7	 W   11:15:54	21.9	63.0
12651	 21:05:00	2024/2/7	 W   11:16:00	21.9	63.0
12652	 21:05:06	2024/2/7	 W   11:16:06	21.9	63.0
12653	 21:05:12	2024/2/7	 W   11:16:12	21.9	63.0
12654	 21:05:18	2024/2/7	 W   11:16:18	21.9	63.0
12655	 21:05:24	2024/2/7	 W   11:16:24	21.9	63.0
12656	 21:05:30	2024/2/7	 W   11:16:30	21.9	63.0
12657	 21:05:36	2024/2/7	 W   11:16:36	21.9	63.0
12658	 21:05:42	2024/2/7	 W   11:16:42	21.9	63.0
12659	 21:05:48	2024/2/7	 W   11:16:48	21.9	63.0
12660	 21:05:54	2024/2/7	 W   11:16:54	21.9	63.0
12661	 21:06:00	2024/2/7	 W   11:17:00	21.9	63.0
12662	 21:06:06	2024/2/7	 W   11:17:06	21.9	63.0
12663	 21:06:12	2024/2/7	 W   11:17:12	21.9	63.0
12664	 21:06:18	2024/2/7	 W   11:17:18	21.9	63.0
12665	 21:06:24	2024/2/7	 W   11:17:24	21.9	63.0
12666	 21:06:30	2024/2/7	 W   11:17:30	21.9	63.0
12667	 21:06:36	2024/2/7	 W   11:17:36	21.9	63.0
12668	 21:06:42	2024/2/7	 W   11:17:42	21.9	62.9
12669	 21:06:48	2024/2/7	 W   11:17:48	21.9	63.0
12670	 21:06:54	2024/2/7	 W   11:17:54	21.9	63.0
12671	 21:07:00	2024/2/7	 W   11:18:00	21.9	63.0
12672	 21:07:06	2024/2/7	 W   11:18:06	21.9	63.0
12673	 21:07:12	2024/2/7	 W   11:18:12	21.9	63.0
12674	 21:07:18	2024/2/7	 W   11:18:18	21.9	63.0
12675	 21:07:24	2024/2/7	 W   11:18:24	21.9	63.0
12676	 21:07:30	2024/2/7	 W   11:18:30	21.9	63.0
12677	 21:07:36	2024/2/7	 W   11:18:36	21.9	63.0
12678	 21:07:42	2024/2/7	 W   11:18:42	21.9	63.0
12679	 21:07:48	2024/2/7	 W   11:18:48	21.9	63.0
12680	 21:07:54	2024/2/7	 W   11:18:54	21.9	63.0
12681	 21:08:00	2024/2/7	 W   11:19:00	21.9	63.0
12682	 21:08:06	2024/2/7	 W   11:19:06	21.9	63.0
12683	 21:08:12	2024/2/7	 W   11:19:12	21.9	63.0
12684	 21:08:18	2024/2/7	 W   11:19:18	21.9	63.0
12685	 21:08:24	2024/2/7	 W   11:19:24	21.9	63.0
12686	 21:08:30	2024/2/7	 W   11:19:30	21.9	63.0
12687	 21:08:36	2024/2/7	 W   11:19:36	21.9	63.0
12688	 21:08:42	2024/2/7	 W   11:19:42	21.9	63.0
12689	 21:08:48	2024/2/7	 W   11:19:48	21.9	63.0
12690	 21:08:54	2024/2/7	 W   11:19:54	21.9	63.0
12691	 21:09:00	2024/2/7	 W   11:20:00	21.9	63.0
12692	 21:09:06	2024/2/7	 W   11:20:06	21.9	63.0
12693	 21:09:12	2024/2/7	 W   11:20:12	21.9	63.0
12694	 21:09:18	2024/2/7	 W   11:20:18	21.9	63.0
12695	 21:09:24	2024/2/7	 W   11:20:24	21.9	63.0
12696	 21:09:30	2024/2/7	 W   11:20:30	21.9	63.0
12697	 21:09:36	2024/2/7	 W   11:20:36	21.9	63.0
12698	 21:09:42	2024/2/7	 W   11:20:42	21.9	63.0
12699	 21:09:48	2024/2/7	 W   11:20:48	21.9	63.0
12700	 21:09:54	2024/2/7	 W   11:20:54	21.9	63.0
12701	 21:10:00	2024/2/7	 W   11:21:00	21.9	63.0
12702	 21:10:06	2024/2/7	 W   11:21:06	21.9	63.0
12703	 21:10:12	2024/2/7	 W   11:21:12	21.9	63.0
12704	 21:10:18	2024/2/7	 W   11:21:18	21.9	63.0
12705	 21:10:24	2024/2/7	 W   11:21:24	21.9	63.0
12706	 21:10:30	2024/2/7	 W   11:21:30	21.9	62.9
12707	 21:10:36	2024/2/7	 W   11:21:36	21.9	63.0
12708	 21:10:42	2024/2/7	 W   11:21:42	21.9	62.9
12709	 21:10:48	2024/2/7	 W   11:21:48	21.9	62.9
12710	 21:10:54	2024/2/7	 W   11:21:54	21.9	62.9
12711	 21:11:00	2024/2/7	 W   11:22:00	21.9	63.0
12712	 21:11:06	2024/2/7	 W   11:22:06	21.9	62.9
12713	 21:11:12	2024/2/7	 W   11:22:12	21.9	62.9
12714	 21:11:18	2024/2/7	 W   11:22:18	21.9	62.9
12715	 21:11:24	2024/2/7	 W   11:22:24	21.9	62.9
12716	 21:11:30	2024/2/7	 W   11:22:30	21.9	62.9
12717	 21:11:36	2024/2/7	 W   11:22:36	21.9	62.9
12718	 21:11:42	2024/2/7	 W   11:22:42	21.9	62.9
12719	 21:11:48	2024/2/7	 W   11:22:48	21.9	62.9
12720	 21:11:54	2024/2/7	 W   11:22:54	21.9	62.9
12721	 21:12:00	2024/2/7	 W   11:23:00	21.9	62.9
12722	 21:12:06	2024/2/7	 W   11:23:06	21.9	62.9
12723	 21:12:12	2024/2/7	 W   11:23:12	21.9	62.9
12724	 21:12:18	2024/2/7	 W   11:23:18	21.9	62.9
12725	 21:12:24	2024/2/7	 W   11:23:24	21.9	63.0
12726	 21:12:30	2024/2/7	 W   11:23:30	21.9	63.0
12727	 21:12:36	2024/2/7	 W   11:23:36	21.9	63.0
12728	 21:12:42	2024/2/7	 W   11:23:42	21.9	63.0
12729	 21:12:48	2024/2/7	 W   11:23:48	21.9	63.0
12730	 21:12:54	2024/2/7	 W   11:23:54	21.9	63.0
12731	 21:13:00	2024/2/7	 W   11:24:00	21.9	63.0
12732	 21:13:06	2024/2/7	 W   11:24:06	21.9	62.9
12733	 21:13:12	2024/2/7	 W   11:24:12	21.9	62.9
12734	 21:13:18	2024/2/7	 W   11:24:18	21.9	62.9
12735	 21:13:24	2024/2/7	 W   11:24:24	21.9	62.9
12736	 21:13:30	2024/2/7	 W   11:24:30	21.9	62.9
12737	 21:13:36	2024/2/7	 W   11:24:36	21.9	62.9
12738	 21:13:42	2024/2/7	 W   11:24:42	21.9	62.8
12739	 21:13:48	2024/2/7	 W   11:24:48	21.9	62.8
12740	 21:13:54	2024/2/7	 W   11:24:54	21.9	62.9
12741	 21:14:00	2024/2/7	 W   11:25:00	21.9	62.9
12742	 21:14:06	2024/2/7	 W   11:25:06	21.9	62.8
12743	 21:14:12	2024/2/7	 W   11:25:12	21.9	62.8
12744	 21:14:18	2024/2/7	 W   11:25:18	21.9	62.8
12745	 21:14:24	2024/2/7	 W   11:25:24	21.9	62.8
12746	 21:14:30	2024/2/7	 W   11:25:30	21.9	62.8
12747	 21:14:36	2024/2/7	 W   11:25:36	21.9	62.8
12748	 21:14:42	2024/2/7	 W   11:25:42	21.9	62.8
12749	 21:14:48	2024/2/7	 W   11:25:48	21.9	62.8
12750	 21:14:54	2024/2/7	 W   11:25:54	21.9	62.8
12751	 21:15:00	2024/2/7	 W   11:26:00	21.9	62.9
12752	 21:15:06	2024/2/7	 W   11:26:06	21.9	62.9
12753	 21:15:12	2024/2/7	 W   11:26:12	21.9	62.9
12754	 21:15:18	2024/2/7	 W   11:26:18	21.9	62.9
12755	 21:15:24	2024/2/7	 W   11:26:24	21.9	62.9
12756	 21:15:30	2024/2/7	 W   11:26:30	21.9	62.9
12757	 21:15:36	2024/2/7	 W   11:26:36	21.9	62.9
12758	 21:15:42	2024/2/7	 W   11:26:42	21.9	62.9
12759	 21:15:48	2024/2/7	 W   11:26:48	21.9	62.9
12760	 21:15:54	2024/2/7	 W   11:26:54	21.9	62.9
12761	 21:16:00	2024/2/7	 W   11:27:00	21.9	62.9
12762	 21:16:06	2024/2/7	 W   11:27:06	21.9	62.9
12763	 21:16:12	2024/2/7	 W   11:27:12	21.9	62.9
12764	 21:16:18	2024/2/7	 W   11:27:18	21.9	62.8
12765	 21:16:24	2024/2/7	 W   11:27:24	21.9	62.8
12766	 21:16:30	2024/2/7	 W   11:27:30	21.9	62.8
12767	 21:16:36	2024/2/7	 W   11:27:36	21.9	62.8
12768	 21:16:42	2024/2/7	 W   11:27:42	21.9	62.8
12769	 21:16:48	2024/2/7	 W   11:27:48	21.9	62.9
12770	 21:16:54	2024/2/7	 W   11:27:54	21.9	62.9
12771	 21:17:00	2024/2/7	 W   11:28:00	21.9	62.9
12772	 21:17:06	2024/2/7	 W   11:28:06	21.9	62.9
12773	 21:17:12	2024/2/7	 W   11:28:12	21.9	62.9
12774	 21:17:18	2024/2/7	 W   11:28:18	21.9	62.9
12775	 21:17:24	2024/2/7	 W   11:28:24	21.9	62.9
12776	 21:17:30	2024/2/7	 W   11:28:30	21.9	62.9
12777	 21:17:36	2024/2/7	 W   11:28:36	21.9	62.9
12778	 21:17:42	2024/2/7	 W   11:28:42	21.9	63.0
12779	 21:17:48	2024/2/7	 W   11:28:48	21.9	63.0
12780	 21:17:54	2024/2/7	 W   11:28:54	21.9	63.0
12781	 21:18:00	2024/2/7	 W   11:29:00	21.9	63.0
12782	 21:18:06	2024/2/7	 W   11:29:06	21.9	63.0
12783	 21:18:12	2024/2/7	 W   11:29:12	21.9	63.0
12784	 21:18:18	2024/2/7	 W   11:29:18	21.9	63.0
12785	 21:18:24	2024/2/7	 W   11:29:24	21.9	63.0
12786	 21:18:30	2024/2/7	 W   11:29:30	21.9	63.0
12787	 21:18:36	2024/2/7	 W   11:29:36	21.9	63.0
12788	 21:18:42	2024/2/7	 W   11:29:42	21.9	63.0
12789	 21:18:48	2024/2/7	 W   11:29:48	21.9	62.9
12790	 21:18:54	2024/2/7	 W   11:29:54	21.9	63.0
12791	 21:19:00	2024/2/7	 W   11:30:00	21.9	62.9
12792	 21:19:06	2024/2/7	 W   11:30:06	21.9	63.0
12793	 21:19:12	2024/2/7	 W   11:30:12	21.9	63.0
12794	 21:19:18	2024/2/7	 W   11:30:18	21.9	63.0
12795	 21:19:24	2024/2/7	 W   11:30:24	21.9	63.0
12796	 21:19:30	2024/2/7	 W   11:30:30	21.9	62.9
12797	 21:19:36	2024/2/7	 W   11:30:36	21.9	62.9
12798	 21:19:42	2024/2/7	 W   11:30:42	21.9	62.9
12799	 21:19:48	2024/2/7	 W   11:30:48	21.9	62.9
12800	 21:19:54	2024/2/7	 W   11:30:54	21.9	62.9
12801	 21:20:00	2024/2/7	 W   11:31:00	21.9	62.9
12802	 21:20:06	2024/2/7	 W   11:31:06	21.9	62.9
12803	 21:20:12	2024/2/7	 W   11:31:12	21.9	62.9
12804	 21:20:18	2024/2/7	 W   11:31:18	21.9	62.9
12805	 21:20:24	2024/2/7	 W   11:31:24	21.9	62.9
12806	 21:20:30	2024/2/7	 W   11:31:30	21.9	62.9
12807	 21:20:36	2024/2/7	 W   11:31:36	21.9	62.9
12808	 21:20:42	2024/2/7	 W   11:31:42	21.9	62.9
12809	 21:20:48	2024/2/7	 W   11:31:48	21.9	62.8
12810	 21:20:54	2024/2/7	 W   11:31:54	21.9	62.8
12811	 21:21:00	2024/2/7	 W   11:32:00	21.9	62.8
12812	 21:21:06	2024/2/7	 W   11:32:06	21.9	62.8
12813	 21:21:12	2024/2/7	 W   11:32:12	21.9	62.8
12814	 21:21:18	2024/2/7	 W   11:32:18	21.9	62.8
12815	 21:21:24	2024/2/7	 W   11:32:24	21.9	62.8
12816	 21:21:30	2024/2/7	 W   11:32:30	21.9	62.7
12817	 21:21:36	2024/2/7	 W   11:32:36	21.9	62.7
12818	 21:21:42	2024/2/7	 W   11:32:42	21.9	62.7
12819	 21:21:48	2024/2/7	 W   11:32:48	21.9	62.7
12820	 21:21:54	2024/2/7	 W   11:32:54	21.9	62.7
12821	 21:22:00	2024/2/7	 W   11:33:00	21.9	62.7
12822	 21:22:06	2024/2/7	 W   11:33:06	21.9	62.6
12823	 21:22:12	2024/2/7	 W   11:33:12	21.9	62.8
12824	 21:22:18	2024/2/7	 W   11:33:18	21.9	62.8
12825	 21:22:24	2024/2/7	 W   11:33:24	21.9	62.8
12826	 21:22:30	2024/2/7	 W   11:33:30	21.9	62.8
12827	 21:22:36	2024/2/7	 W   11:33:36	21.9	62.8
12828	 21:22:42	2024/2/7	 W   11:33:42	21.9	62.8
12829	 21:22:48	2024/2/7	 W   11:33:48	21.9	62.8
12830	 21:22:54	2024/2/7	 W   11:33:54	21.9	62.8
12831	 21:23:00	2024/2/7	 W   11:34:00	21.9	62.8
12832	 21:23:06	2024/2/7	 W   11:34:06	21.9	62.8
12833	 21:23:12	2024/2/7	 W   11:34:12	21.9	62.8
12834	 21:23:18	2024/2/7	 W   11:34:18	21.9	62.7
12835	 21:23:24	2024/2/7	 W   11:34:24	21.9	62.7
12836	 21:23:30	2024/2/7	 W   11:34:30	21.9	62.6
12837	 21:23:36	2024/2/7	 W   11:34:36	21.9	62.7
12838	 21:23:42	2024/2/7	 W   11:34:42	21.9	62.7
12839	 21:23:48	2024/2/7	 W   11:34:48	21.9	62.7
12840	 21:23:54	2024/2/7	 W   11:34:54	21.9	62.7
12841	 21:24:00	2024/2/7	 W   11:35:00	21.9	62.7
12842	 21:24:06	2024/2/7	 W   11:35:06	21.9	62.7
12843	 21:24:12	2024/2/7	 W   11:35:12	21.9	62.6
12844	 21:24:18	2024/2/7	 W   11:35:18	21.9	62.7
12845	 21:24:24	2024/2/7	 W   11:35:24	21.9	62.7
12846	 21:24:30	2024/2/7	 W   11:35:30	21.9	62.7
12847	 21:24:36	2024/2/7	 W   11:35:36	21.9	62.7
12848	 21:24:42	2024/2/7	 W   11:35:42	21.9	62.7
12849	 21:24:48	2024/2/7	 W   11:35:48	21.9	62.6
12850	 21:24:54	2024/2/7	 W   11:35:54	21.9	62.6
12851	 21:25:00	2024/2/7	 W   11:36:00	21.9	62.6
12852	 21:25:06	2024/2/7	 W   11:36:06	21.9	62.6
12853	 21:25:12	2024/2/7	 W   11:36:12	21.9	62.6
12854	 21:25:18	2024/2/7	 W   11:36:18	21.9	62.6
12855	 21:25:24	2024/2/7	 W   11:36:24	21.9	62.6
12856	 21:25:30	2024/2/7	 W   11:36:30	21.9	62.6
12857	 21:25:36	2024/2/7	 W   11:36:36	21.9	62.6
12858	 21:25:42	2024/2/7	 W   11:36:42	21.9	62.6
12859	 21:25:48	2024/2/7	 W   11:36:48	21.9	62.5
12860	 21:25:54	2024/2/7	 W   11:36:54	21.9	62.5
12861	 21:26:00	2024/2/7	 W   11:37:00	21.9	62.6
12862	 21:26:06	2024/2/7	 W   11:37:06	21.9	62.5
12863	 21:26:12	2024/2/7	 W   11:37:12	21.9	62.6
12864	 21:26:18	2024/2/7	 W   11:37:18	21.9	62.6
12865	 21:26:24	2024/2/7	 W   11:37:24	21.9	62.6
12866	 21:26:30	2024/2/7	 W   11:37:30	21.9	62.6
12867	 21:26:36	2024/2/7	 W   11:37:36	21.9	62.5
12868	 21:26:42	2024/2/7	 W   11:37:42	21.9	62.5
12869	 21:26:48	2024/2/7	 W   11:37:48	21.9	62.5
12870	 21:26:54	2024/2/7	 W   11:37:54	21.9	62.5
12871	 21:27:00	2024/2/7	 W   11:38:00	21.9	62.5
12872	 21:27:06	2024/2/7	 W   11:38:06	21.9	62.6
12873	 21:27:12	2024/2/7	 W   11:38:12	21.9	62.5
12874	 21:27:18	2024/2/7	 W   11:38:18	21.9	62.5
12875	 21:27:24	2024/2/7	 W   11:38:24	21.9	62.5
12876	 21:27:30	2024/2/7	 W   11:38:30	21.9	62.5
12877	 21:27:36	2024/2/7	 W   11:38:36	21.9	62.5
12878	 21:27:42	2024/2/7	 W   11:38:42	21.9	62.5
12879	 21:27:48	2024/2/7	 W   11:38:48	21.9	62.5
12880	 21:27:54	2024/2/7	 W   11:38:54	21.9	62.5
12881	 21:28:00	2024/2/7	 W   11:39:00	21.9	62.4
12882	 21:28:06	2024/2/7	 W   11:39:06	21.9	62.5
12883	 21:28:12	2024/2/7	 W   11:39:12	21.9	62.5
12884	 21:28:18	2024/2/7	 W   11:39:18	21.9	62.5
12885	 21:28:24	2024/2/7	 W   11:39:24	21.9	62.5
12886	 21:28:30	2024/2/7	 W   11:39:30	21.9	62.5
12887	 21:28:36	2024/2/7	 W   11:39:36	21.9	62.5
12888	 21:28:42	2024/2/7	 W   11:39:42	21.9	62.5
12889	 21:28:48	2024/2/7	 W   11:39:48	21.9	62.5
12890	 21:28:54	2024/2/7	 W   11:39:54	21.9	62.5
12891	 21:29:00	2024/2/7	 W   11:40:00	21.9	62.5
12892	 21:29:06	2024/2/7	 W   11:40:06	21.9	62.5
12893	 21:29:12	2024/2/7	 W   11:40:12	21.9	62.5
12894	 21:29:18	2024/2/7	 W   11:40:18	21.9	62.5
12895	 21:29:24	2024/2/7	 W   11:40:24	21.9	62.5
12896	 21:29:30	2024/2/7	 W   11:40:30	21.9	62.5
12897	 21:29:36	2024/2/7	 W   11:40:36	21.9	62.5
12898	 21:29:42	2024/2/7	 W   11:40:42	21.9	62.5
12899	 21:29:48	2024/2/7	 W   11:40:48	21.9	62.5
12900	 21:29:54	2024/2/7	 W   11:40:54	21.9	62.4
12901	 21:30:00	2024/2/7	 W   11:41:00	21.9	62.5
12902	 21:30:06	2024/2/7	 W   11:41:06	21.9	62.5
12903	 21:30:12	2024/2/7	 W   11:41:12	21.9	62.5
12904	 21:30:18	2024/2/7	 W   11:41:18	21.9	62.4
12905	 21:30:24	2024/2/7	 W   11:41:24	21.9	62.4
12906	 21:30:30	2024/2/7	 W   11:41:30	21.9	62.4
12907	 21:30:36	2024/2/7	 W   11:41:36	21.9	62.3
12908	 21:30:42	2024/2/7	 W   11:41:42	21.9	62.4
12909	 21:30:48	2024/2/7	 W   11:41:48	21.9	62.4
12910	 21:30:54	2024/2/7	 W   11:41:54	21.9	62.4
12911	 21:31:00	2024/2/7	 W   11:42:00	21.9	62.4
12912	 21:31:06	2024/2/7	 W   11:42:06	21.9	62.4
12913	 21:31:12	2024/2/7	 W   11:42:12	21.9	62.3
12914	 21:31:18	2024/2/7	 W   11:42:18	21.9	62.2
12915	 21:31:24	2024/2/7	 W   11:42:24	21.9	62.2
12916	 21:31:30	2024/2/7	 W   11:42:30	21.9	62.3
12917	 21:31:36	2024/2/7	 W   11:42:36	21.9	62.3
12918	 21:31:42	2024/2/7	 W   11:42:42	21.9	62.4
12919	 21:31:48	2024/2/7	 W   11:42:48	21.9	62.4
12920	 21:31:54	2024/2/7	 W   11:42:54	21.9	62.4
12921	 21:32:00	2024/2/7	 W   11:43:00	21.9	62.4
12922	 21:32:06	2024/2/7	 W   11:43:06	21.9	62.3
12923	 21:32:12	2024/2/7	 W   11:43:12	21.9	62.3
12924	 21:32:18	2024/2/7	 W   11:43:18	21.9	62.1
12925	 21:32:24	2024/2/7	 W   11:43:24	21.9	62.3
12926	 21:32:30	2024/2/7	 W   11:43:30	21.9	62.3
12927	 21:32:36	2024/2/7	 W   11:43:36	21.9	62.3
12928	 21:32:42	2024/2/7	 W   11:43:42	21.9	62.3
12929	 21:32:48	2024/2/7	 W   11:43:48	21.9	62.4
12930	 21:32:54	2024/2/7	 W   11:43:54	21.9	62.3
12931	 21:33:00	2024/2/7	 W   11:44:00	21.9	62.3
12932	 21:33:06	2024/2/7	 W   11:44:06	21.9	62.3
12933	 21:33:12	2024/2/7	 W   11:44:12	21.9	62.3
12934	 21:33:18	2024/2/7	 W   11:44:18	21.9	62.3
12935	 21:33:24	2024/2/7	 W   11:44:24	21.9	62.3
12936	 21:33:30	2024/2/7	 W   11:44:30	21.9	62.3
12937	 21:33:36	2024/2/7	 W   11:44:36	21.9	62.3
12938	 21:33:42	2024/2/7	 W   11:44:42	21.9	62.3
12939	 21:33:48	2024/2/7	 W   11:44:48	21.9	62.2
12940	 21:33:54	2024/2/7	 W   11:44:54	21.9	62.2
12941	 21:34:00	2024/2/7	 W   11:45:00	22.0	62.2
12942	 21:34:06	2024/2/7	 W   11:45:06	21.9	62.2
12943	 21:34:12	2024/2/7	 W   11:45:12	21.9	62.2
12944	 21:34:18	2024/2/7	 W   11:45:18	21.9	62.2
12945	 21:34:24	2024/2/7	 W   11:45:24	21.9	62.2
12946	 21:34:30	2024/2/7	 W   11:45:30	21.9	62.2
